Manual_ID,project_name,createTime,publishTime,capitalSourceName,digest,fdid,Tender_type,project_url
4739,Procurement of 1708-23410460074B/01 Medical Equipment (1),2023-09-11,2023-09-11,Currency,"1708-23410460074B/01,Medical Equipment ",ff808081870df1e9018a823b80032a76,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a823b80032a76.html
4740,Procurement of 0622-234036010057 2022 annual procurement of medical equipment in public medical institutions in Anhui province (the fourth batch - MR)(1),2023-09-11,2023-09-11,Currency,"0622-234036010057,2022 annual procurement of medical equipment in public medical institutions in Anhui province (the fourth batch - MR)",ff808081870df1e9018a8236fc9e25dd,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a8236fc9e25dd.html
4741,"Procurement of 0623-2340J1110189 High voltage liner dynamic and static test equipment project of Zhuzhou CRRC Times Semiconductor Co., LTD(Re-bid)(2)",2023-09-11,2023-09-11,Currency,"0623-2340J1110189,High voltage liner dynamic and static test equipment project of Zhuzhou CRRC Times Semiconductor Co., LTD(Re-bid)",ff808081870df1e9018a8235177323e4,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a8235177323e4.html
4742,"Procurement of 0716-234HNC961371 Zhuzhou Cemented Carbide Cutting Tools Co.,Ltd. the second batch of CVD diamond coating equipment procurement project[Rebidding](2)",2023-09-11,2023-09-11,Currency,"0716-234HNC961371,Zhuzhou Cemented Carbide Cutting Tools Co.,Ltd. the second batch of CVD diamond coating equipment procurement project[Rebidding]",ff808081870df1e9018a82275baf165f,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a82275baf165f.html
4743,Procurement of 1907-234HZGJZB045 International bidding announcement for solder paste jet printing machine procurement project,2023-09-11,2023-09-11,Currency,"1907-234HZGJZB045,Solder paste inkjet printing machine procurement project",ff808081870df1e9018a82275baf1668,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a82275baf1668.html
4744,"Procurement of 0716-234HNC961369 Zhuzhou Cemented Carbide Cutting Tools Co.,Ltd. the first batch of CVD diamond coating equipment procurement project[Rebidding](2)",2023-09-11,2023-09-11,Currency,"0716-234HNC961369,Zhuzhou Cemented Carbide Cutting Tools Co.,Ltd. the first batch of CVD diamond coating equipment procurement project[Rebidding]",ff808081870df1e9018a8223b50f128b,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a8223b50f128b.html
4745,"Procurement of 0729-234OIT271177/03 Wuxi Internet of Things Innovation Center Co., LTD. Chemical mechanical polishing equipment & liquid supply system procurement project(1)",2023-09-11,2023-09-11,Currency,"0729-234OIT271177/03,Wuxi Internet of Things Innovation Center Co., LTD. Chemical mechanical polishing equipment & liquid supply system procurement",ff808081870df1e9018a8223b50f1294,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a8223b50f1294.html
4746,"Procurement of 1033-234SF2023030/05 procurement project of Endoscopic ultrasound, etc(part5: Digital Multiple Gene Analysis System)(1)",2023-09-11,2023-09-11,Currency,"1033-234SF2023030/05,procurement project of Endoscopic ultrasound, etc(part5: Digital Multiple Gene Analysis System)",ff808081870df1e9018a821c687f0b60,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a821c687f0b60.html
4747,"Procurement of 0716-234HNC961388 Zhuzhou Cemented Carbide Cutting Tools Co.,Ltd. diamond coating quality testing equipment procurement project[Rebidding](2)",2023-09-11,2023-09-11,Currency,"0716-234HNC961388,Zhuzhou Cemented Carbide Cutting Tools Co.,Ltd. diamond coating quality testing equipment procurement project[Rebidding]",ff808081870df1e9018a8218b5d107af,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a8218b5d107af.html
4748,"Procurement of 1033-234SF2023030/04 procurement project of Endoscopic ultrasound, etc(part4:Three-dimensional electrophysiological navigation system)(1)",2023-09-11,2023-09-11,Currency,"1033-234SF2023030/04,procurement project of Endoscopic ultrasound, etc(part4:Three-dimensional electrophysiological navigation system)",ff808081870df1e9018a8218b5d207be,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a8218b5d207be.html
4749,"Procurement of 1033-234SF2023030/03 procurement project of Endoscopic ultrasound, etc(part3: Multi channel electrophysiological system+supporting equipment)(1)",2023-09-11,2023-09-11,Currency,"1033-234SF2023030/03,procurement project of Endoscopic ultrasound, etc(part3: Multi channel electrophysiological system+supporting equipment)",ff808081870df1e9018a82150d1003f2,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a82150d1003f2.html
4750,"Procurement of 1067-234I20230771 Yu wu coal industry hydraulic station, main shaft lifting mechanism moving(1)",2023-09-11,2023-09-11,Currency,"1067-234I20230771,Yu wu coal industry hydraulic station, main shaft lifting mechanism moving",ff808081870df1e9018a821083e27f78,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a821083e27f78.html
4751,"Procurement of 1033-234SF2023030/01 procurement project of Endoscopic ultrasound, etc(part1:Endoscopic ultrasound)(1)",2023-09-11,2023-09-11,Currency,"1033-234SF2023030/01,procurement project of Endoscopic ultrasound, etc(part1:Endoscopic ultrasound)",ff808081870df1e9018a820dbccb7c8c,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a820dbccb7c8c.html
4752,Procurement of 1708-23410460066A  3D Laparoscopic Camera System(1),2023-09-11,2023-09-11,Currency,"1708-23410460066A, 3D Laparoscopic Camera System",ff808081870df1e9018a820ccfea7bad,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a820ccfea7bad.html
4753,Procurement of 1825-234A20231623 Shanghai Pudong New Area Punan Hospital sweat gland function detector procurement project(1),2023-09-11,2023-09-11,Currency,"1825-234A20231623,Shanghai Pudong New Area Punan Hospital sweat gland function detector procurement project",ff808081870df1e9018a81fb69c76aab,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81fb69c76aab.html
4754,Procurement of 0712-234032302072 Updating project of borehole seismic acquisition equipment of Sinopec Geophysical Company in 2023.(2),2023-09-11,2023-09-11,Currency,"0712-234032302072,Updating project of borehole seismic acquisition equipment of Sinopec Geophysical Company in 2023.",ff808081870df1e9018a81f8b35c67fb,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81f8b35c67fb.html
4755,Procurement of 0720-2340zbzx0190 PetroChina Jilin Petrochemical Company The Bidding Documents of Online Chromatographic Analyzer(1),2023-09-11,2023-09-11,Currency,"0720-2340zbzx0190,PetroChina Jilin Petrochemical Company The Bidding Documents of Online Chromatographic Analyzer",ff808081870df1e9018a81e5850b54f7,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81e5850b54f7.html
4756,Procurement of 2464-234SHOU8G009 Purchase project of Ecological Environment Element Analysis and Testing Platform of Shanghai Ocean University(2),2023-09-11,2023-09-11,Currency,"2464-234SHOU8G009,Purchase project of Ecological Environment Element Analysis and Testing Platform of Shanghai Ocean University",ff808081870df1e9018a81da77c64a3b,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81da77c64a3b.html
4757,Procurement of 0664-2340SUMECK07 Five axis machining center(2),2023-09-11,2023-09-11,Currency,"0664-2340SUMECK07,Five axis machining center",ff808081870df1e9018a81cf91f53f5e,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81cf91f53f5e.html
4758,Procurement of 1708-23410460067A/02 Medical Equipment (1),2023-09-11,2023-09-11,Currency,"1708-23410460067A/02,Medical Equipment ",ff808081870df1e9018a81cbd3873b9a,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81cbd3873b9a.html
4759,Procurement of 1344-2340JHWZ0037 Bidding of Control Valve (Globe) for Jilin Petrochemical Company Petrochemical Transformation and Upgrading Project.(1),2023-09-11,2023-09-11,Currency,"1344-2340JHWZ0037,Bidding of Control Valve (Globe)  for Jilin Petrochemical Company Petrochemical Transformation and Upgrading Project.",ff808081870df1e9018a81caf97d3abc,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81caf97d3abc.html
4760,Procurement of 1344-2340JHWZ0030 Bidding of Gear Pump for 20KT/A ABS body method Plant of Jilin Petrochemical Company Petrochemical Transformation and Upgrading Project(1),2023-09-11,2023-09-11,Currency,"1344-2340JHWZ0030,Bidding of Gear Pump for 20KT/A ABS body method Plant of Jilin Petrochemical Company Petrochemical Transformation ",ff808081870df1e9018a81ca1a6a39bb,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81ca1a6a39bb.html
4761,Procurement of 0720-2340zbzx0177 Anti Surge Control Valve for 120KT/A Ethylene Device for PetroChina Jilin Petrochemical Company(3),2023-09-11,2023-09-11,Currency,"0720-2340zbzx0177,Anti Surge Control Valve for 120KT/A Ethylene Device for PetroChina Jilin Petrochemical Company",ff808081870df1e9018a81b7c29f278c,Tender Changes,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a81b7c29f278c.html
4762,Procurement of 0720-2340zbzx0205 Eccentric Rotary Valve for PetroChina Jilin Petrochemical Company(1),2023-09-11,2023-09-11,Currency,"0720-2340zbzx0205,Eccentric Rotary Valve for PetroChina Jilin Petrochemical Company",ff808081870df1e9018a819a719f0b60,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a819a719f0b60.html
4763,Procurement of 0613-234027024134 Cracking gas compressor unit(2),2023-09-10,2023-09-10,Currency,"0613-234027024134,Cracking gas compressor unit",ff808081870df1e9018a7fb710343ccf,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a7fb710343ccf.html
4764,Procurement of 0613-234027024133 product gas compressor unit(2),2023-09-10,2023-09-10,Currency,"0613-234027024133,product gas compressor unit",ff808081870df1e9018a7fb176153761,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a7fb176153761.html
4765,Procurement of 0613-234027024132 Propylene refrigeration compressor unit(2),2023-09-10,2023-09-10,Currency,"0613-234027024132,Propylene refrigeration compressor unit",ff808081870df1e9018a7fa853e42e9d,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a7fa853e42e9d.html
4766,Procurement of 2368-234SYZB00004 Procurement Project for Upgrading Equipment of the Vibration Fatigue Testing System for Rotating Wheelsets at Shanghai University of Engineering and Technology(2),2023-09-10,2023-09-10,Currency,"2368-234SYZB00004,Procurement Project for Upgrading Equipment of the Vibration Fatigue Testing System for Rotating Wheelsets at Shanghai University ",ff808081870df1e9018a7ec3777e534a,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a7ec3777e534a.html
4767,Procurement of 2000-234HG2023089 Procurement of Corrosion Resistance Comprehensive Testing Instrument for Shanghai Institute of Electrical Engineering(1),2023-09-10,2023-09-10,Currency,"2000-234HG2023089,Procurement of Corrosion Resistance Comprehensive Testing Instrument for Shanghai Institute of Electrical Engineering",ff808081870df1e9018a7e1b49d131eb,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a7e1b49d131eb.html
4768,Procurement of 0612-2340H0161334 Vehicle Electrical System Procurement Project of Shenzhen Metro Line 16 Phase II Project(1),2023-09-09,2023-09-09,Currency,"0612-2340H0161334,Vehicle Electrical System Procurement Project of Shenzhen Metro Line 16 Phase II Project",ff808081870df1e9018a79abbd02735a,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a79abbd02735a.html
4769,Procurement of 0705-234006001037 ICB Procurement of Visual steady-state transient fluorescence spectroscopy system for SJTU(1),2023-09-09,2023-09-09,Currency,"0705-234006001037,ICB Procurement of Visual steady-state transient fluorescence spectroscopy system for SJTU",ff808081870df1e9018a779169327024,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a779169327024.html
4770,Procurement of 0705-234006001038 ICB Procurement of Low Temperature Thermostat for Low Vibration Superconducting Magnets for SJTU(1),2023-09-09,2023-09-09,Currency,"0705-234006001038,ICB Procurement of Low Temperature Thermostat for Low Vibration Superconducting Magnets for SJTU",ff808081870df1e9018a778f8b286e1f,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a778f8b286e1f.html
4771,Procurement of 0854-234HNWXZB041 ICB Procurement of Medical Equipment(2),2023-09-09,2023-09-09,Currency,"0854-234HNWXZB041,ICB Procurement of Medical Equipment",ff808081870df1e9018a776cc9d24d04,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a776cc9d24d04.html
4772,Procurement of 0679-234DFHZBT055 Introduction of New Models of 3EA BEV Steering Knuckle - Three Coordinates(1),2023-09-08,2023-09-08,Currency,"0679-234DFHZBT055,Introduction of New Models of 3EA BEV Steering Knuckle - Three Coordinates",ff808081870df1e9018a752ed46327bd,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a752ed46327bd.html
4773,Procurement of 0712-234032303069/02 China-korea Petrochemical 2023 refinery laboratory analysis instrument project(1),2023-09-08,2023-09-08,Currency,"0712-234032303069/02,China-korea Petrochemical 2023 refinery laboratory analysis instrument project",ff808081870df1e9018a751f30bc18c2,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a751f30bc18c2.html
4774,Procurement of 0712-234032303069/03 China-korea Petrochemical 2023 refinery laboratory analysis instrument project(1),2023-09-08,2023-09-08,Currency,"0712-234032303069/03,China-korea Petrochemical 2023 refinery laboratory analysis instrument project",ff808081870df1e9018a751f30bc18ba,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a751f30bc18ba.html
4775,Procurement of 0712-234032303069/01 China-korea Petrochemical 2023 refinery laboratory analysis instrument project(1),2023-09-08,2023-09-08,Currency,"0712-234032303069/01,China-korea Petrochemical 2023 refinery laboratory analysis instrument project",ff808081870df1e9018a751c7c1c15fc,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a751c7c1c15fc.html
4776,Procurement of 0712-234022303066 Oxygen On-off Valves 10 Sets for Sinopec Anqing Petrochemical Company(1),2023-09-08,2023-09-08,Currency,"0712-234022303066,Oxygen On-off Valves 10 Sets for Sinopec Anqing Petrochemical Company",ff808081870df1e9018a74f5123e702a,Tender Awards,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a74f5123e702a.html
4777,Procurement of 0613-234123074184/02 Intraoperative ultrasound(1),2023-09-08,2023-09-08,Currency,"0613-234123074184/02,Intraoperative ultrasound",ff808081870df1e9018a74e49d706047,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a74e49d706047.html
4778,Procurement of 0613-234123074184/01 Ultrasonic liver function diagnosis and interventional working platform(1),2023-09-08,2023-09-08,Currency,"0613-234123074184/01,Ultrasonic liver function diagnosis and interventional working platform",ff808081870df1e9018a74df1bbb5ae0,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a74df1bbb5ae0.html
4779,Procurement of 4197-214VISIONOX3/126 G6 Flexible AMOLED Production Line Project(1),2023-09-08,2023-09-08,Currency,"4197-214VISIONOX3/126,G6 Flexible AMOLED Production Line Project",ff808081870df1e9018a74aa013b273f,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a74aa013b273f.html
4780,Procurement of 3108-23400050042A Upgrade of Vehicle Side Impact Simulation System (Re-tendering)(2),2023-09-08,2023-09-08,Currency,"3108-23400050042A,Upgrade of Vehicle Side Impact Simulation System (Re-tendering)",ff808081870df1e9018a74a4841421ef,Evaluation Results,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a74a4841421ef.html
4781,Procurement of 0664-2340SUMECA73/15 Workshop secondary distribution engineering 1 project(1),2023-09-08,2023-09-08,Currency,"0664-2340SUMECA73/15,Workshop secondary distribution engineering 1 project",ff808081870df1e9018a748e87220c19,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a748e87220c19.html
4782,Procurement of 0712-234022303092 Track Ball Valve 6 Sets for Sinopec Zhenhai Refining & Chemical Company(2),2023-09-08,2023-09-08,Currency,"0712-234022303092,Track Ball Valve 6 Sets for Sinopec Zhenhai Refining & Chemical Company",ff808081870df1e9018a7489fc7c07a0,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a7489fc7c07a0.html
4783,Procurement of 0664-2340SUMECF59 Closed type mobile storage tank cleaning station(2),2023-09-08,2023-09-08,Currency,"0664-2340SUMECF59,Closed type mobile storage tank cleaning station",ff808081870df1e9018a745051274f06,Evaluation Results,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a745051274f06.html
4784,"Procurement of 0712-234022303097 Emergency shut-off valve for Sinopec Shanghai Petrochemical Co.,Ltd(1)",2023-09-08,2023-09-08,Currency,"0712-234022303097,Emergency shut-off valve for Sinopec Shanghai Petrochemical Co.,Ltd",ff808081870df1e9018a74480c8546c7,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a74480c8546c7.html
4785,Procurement of 0712-234052303021 Sinopec Tianjin Petro-Chemical Company Project(1),2023-09-08,2023-09-08,Currency,"0712-234052303021,Sinopec Tianjin Petro-Chemical Company Project",ff808081870df1e9018a7434d54033f8,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a7434d54033f8.html
4786,Procurement of 0664-2340SUMECK13 Automatic winder(1),2023-09-08,2023-09-08,Currency,"0664-2340SUMECK13,Automatic winder",ff808081870df1e9018a742f564a2e99,New Tenders,http://en.chinabidding.mofcom.gov.cn/bidDetail/bidding/bulletin/202309/ff808081870df1e9018a742f564a2e99.html
